,id,sentence,split,normalized,check
843,095cfb5154cd,আগে গুন্ডা তাড়াতে একজন কনস্টেবলই যথেষ্ট ছিলো।,train,আগে গুন্ডা তাড়াতে একজন কনস্টেবলই যথেষ্ট ছিলো।,True
844,0a29e855607f,সেদিন থেকে আপনার গল্প শুনছি।,train,সেদিন থেকে আপনার গল্প শুনছি।,True
845,0a9d95662445,আমরা কি আল্লাহর রাসূলের উপর দিয়ে চলাফেরা করব?,train,আমরা কি আল্লাহর রাসূলের উপর দিয়ে চলাফেরা করব?,True
846,01f7f4c33e63,"আরে, কোথায় যাব?",train,"আরে, কোথায় যাব?",True
847,032aea30f04d,এইতো সাড়া দিয়েছে।,train,এইতো সাড়া দিয়েছে।,True
848,00dae6beb3b7,"যাইহোক, সময় বদলে গেছে।",train,"যাইহোক, সময় বদলে গেছে।",True
849,02d21f8e22b9,বিবেকানন্দ একজন যোগ্যতম জেসুইট ধর্মযাজকের মতই পণ্ডিত ও সংস্কৃতিমান্।,train,বিবেকানন্দ একজন যোগ্যতম জেসুইট ধর্মযাজকের মতই পণ্ডিত ও সংস্কৃতিমান।,True
850,07f4e672320b,"বন্ধু শুইয়া থাকিয়াই জবাব দেয়, বৌ!",train,"বন্ধু শুইয়া থাকিয়াই জবাব দেয়, বৌ!",True
851,00360adf175a,সে তো যেতে রাজি হবে না।,train,সে তো যেতে রাজি হবে না।,True
852,08c6f20f2248,"দুজন মিস্ত্রি ইট, সিমেন্ট দিয়ে গরুর খাওয়ার জন্য পৃথক জায়গা তৈরি করছেন।",train,"দুজন মিস্ত্রি ইট, সিমেন্ট দিয়ে গরুর খাওয়ার জন্য পৃথক জায়গা তৈরি করছেন।",True
853,00ca765f2774,তাদের দেবতার মত আমাদের জন্যেও একটি দেবতা গড়ে দাও।,train,তাদের দেবতার মত আমাদের জন্যেও একটি দেবতা গড়ে দাও।,True
854,043478b1e450,জায়গীর অনুদান বিভিন্ন ধরনের ছিল এবং বিভিন্ন নামে পরিচিত ছিল।,valid,জায়গীর অনুদান বিভিন্ন ধরনের ছিল এবং বিভিন্ন নামে পরিচিত ছিল।,True
855,034391ba0e0c,নামতা-মুখস্থ-রত অপুর মুখ অমনি অসীম আহ্বাদে উজ্জ্বল হইয়া উঠিত।,train,নামতা-মুখস্থ-রত অপুর মুখ অমনি অসীম আহ্বাদে উজ্জ্বল হইয়া উঠিত।,True
856,07dab249aadf,মেয়েটিকে স্বাস্থ্য পরীক্ষার জন্য শুক্রবার বরিশাল শের-ই-বাংলা মেডিকেল কলেজ হাসপাতালে পাঠানো হয়েছে।,train,মেয়েটিকে স্বাস্থ্য পরীক্ষার জন্য শুক্রবার বরিশাল শের-ই-বাংলা মেডিকেল কলেজ হাসপাতালে পাঠানো হয়েছে।,True
857,000307f774ba,আর সব ঠিক হইল কিন্তু বিবাহ হইবে কোথায় তাহা লইয়া কিছুতেই নিষ্পত্তি হয় না।,train,আর সব ঠিক হইল কিন্তু বিবাহ হইবে কোথায় তাহা লইয়া কিছুতেই নিষ্পত্তি হয় না।,True
858,06fabe00e51a,এমনকি চারজনও হতে পারে।,train,এমনকি চারজনও হতে পারে।,True
859,0c006a227701,"এটাও একটু ধরবে, প্লিজ?",train,"এটাও একটু ধরবে, প্লিজ?",True
860,06b2806964ed,আলু ও লঙ্কা এখানকার প্রধান ফসল।,valid,আলু ও লঙ্কা এখানকার প্রধান ফসল।,True
861,0888d9437c7f,তারা দক্ষ এবং বুদ্ধিমান হলে এত তীরের মাঝে একজনেরও বেঁচে থাকার কথা ছিল না।,train,তারা দক্ষ এবং বুদ্ধিমান হলে এত তীরের মাঝে একজনেরও বেঁচে থাকার কথা ছিল না।,True
862,04ea30d4335c,তাহলে কী এটা?,train,তাহলে কী এটা?,True
863,01442e0134e0,এখানে রাজকীয় ফরমান শোনার জন্য মানুষ জড়ো হত।,valid,এখানে রাজকীয় ফরমান শোনার জন্য মানুষ জড়ো হত।,True
864,04c77d93ce39,নগরের বিভিন্ন সড়ক প্রদক্ষিণ করে আবার বিদ্যালয় প্রাঙ্গণে এসে শোভাযাত্রা শেষ হয়।,train,নগরের বিভিন্ন সড়ক প্রদক্ষিণ করে আবার বিদ্যালয় প্রাঙ্গণে এসে শোভাযাত্রা শেষ হয়।,True
865,0409eebe194a,পাখিদের মধ্যে অনেকেই পরিযায়ী।,valid,পাখিদের মধ্যে অনেকেই পরিযায়ী।,True
